Tour;Occurrences
3712;21672
3700;27006
3908;10018
3907;14568
3896;11976
3524;39782
3391;35092
3375;42628
3387;41640
3760;17492
3264;39578
3365;36218
3399;36386
3499;34978
3513;35516
3514;29842
3262;38934
3276;39048
3362;39796
3413;40356
3279;38534
3265;39504
3995;5808
3992;5982
3895;14572
3746;17876
3749;17060
3646;28252
3378;36944
3490;39564
3761;25060
3783;20176
3883;9024
3627;27898
3625;29154
3613;28714
3981;6356
3881;16270
3884;14890
3755;21810
3758;23162
3658;31858
3390;40540
3792;25204
3525;33698
3636;31386
3637;26320
4005;7720
3650;30448
3885;12758
3629;25140
3647;31598
3380;35374
3748;19924
3491;37858
3750;24624
3982;10162
3480;33754
3430;37276
3801;20932
3567;32588
3935;13024
3932;14208
3444;35770
3812;19962
3578;28598
3432;37684
3837;19982
3753;24622
4135;4132
3865;18552
3818;15996
4136;4648
3864;15338
4139;3166
3766;19364
3662;23826
4143;2086
4047;5884
3780;19776
4145;2352
3877;11526
4198;1904
3515;36160
3518;39282
3901;14750
3954;12616
3516;34238
3569;35582
3952;10720
3680;30526
3630;29024
3631;24484
3520;31298
3245;38402
3249;38186
3685;22386
3570;29366
4035;6660
3651;24196
3819;16148
3552;37642
3603;31002
3717;27322
3282;39468
3336;40086
4085;6674
3815;17124
3379;38542
3763;19476
3833;14648
3393;40214
3875;11106
3528;30998
3684;25556
3963;12460
4158;2790
3888;11728
3644;33356
3642;26988
3531;31422
3648;25418
3688;25336
3653;28560
3418;40282
3586;30276
3202;36402
3148;36168
3397;35040
4049;5674
3793;18148
3835;14662
3598;29154
3472;35028
3162;35296
3216;35698
3409;41412
3686;33104
3878;15032
3260;39282
3248;40588
3632;26510
3641;33740
3433;36072
3422;37330
3555;36542
3421;40384
4053;3686
4052;5638
4041;8980
3669;28888
3536;32920
3532;35576
3916;11304
3544;33392
3533;34448
3678;30426
3609;27498
3475;34974
4103;4108
3590;30246
3957;15674
3723;26262
3679;25662
3671;24852
3670;23864
4153;3892
3781;22640
3299;40454
3166;36410
3655;32606
3150;37466
3771;16996
3656;26954
3152;37370
3297;40646
3285;38694
3657;24158
3300;39542
3415;40578
3304;42194
3404;43594
3342;40260
3357;35796
3786;20400
3839;16140
3728;28364
3456;36396
3736;22328
3468;37772
3798;21540
3840;16904
3526;38046
3414;37618
3739;22684
3291;42134
3406;39476
3303;44226
3403;38752
3306;41682
3785;16082
3788;17098
3417;40134
3529;35242
3677;28706
3789;23198
3521;41110
3471;35618
3842;18418
3459;36504
3827;12058
3727;23074
3730;24484
3554;34236
3557;37122
3940;12482
3672;30724
3722;28752
3546;36618
3599;32080
3710;25408
3660;25282
3985;11364
3446;41494
3614;30236
3228;37436
3174;37810
3561;34526
3286;41072
3290;44916
3726;24572
3611;31774
3687;24996
3729;23632
3457;38830
3189;38596
3243;36150
3725;29772
3289;43050
3301;39404
3617;28642
3502;35212
3193;36402
3675;30430
3177;40676
3549;35938
3563;35382
3571;31296
3449;37268
3460;39724
3643;25484
3585;30468
3453;37174
3288;39784
3307;40228
3558;35080
3596;30652
3774;17470
3731;26664
3573;30582
3405;38084
3517;30240
3635;27490
3724;22452
3824;12766
3535;36162
3402;37102
3560;39048
3545;31748
3548;32572
3448;38216
3294;41578
3445;36354
3773;21566
3673;24184
3420;40484
3791;17558
3939;7148
3942;9810
3945;13060
3574;34686
3674;28494
3663;26072
3984;8316
3616;32338
3713;23366
3157;36788
3160;36590
3161;37174
3211;39410
3368;38176
3386;36318
3439;37876
3594;35316
3322;37558
3272;38370
3597;33170
3593;28784
3479;36042
3543;35944
3271;37756
3389;37184
3169;39914
3323;40952
3326;41006
3551;31354
3283;40328
3284;41150
3605;32128
3334;39058
3154;37868
3540;34780
3155;37956
3208;35848
3591;33604
3319;38026
3269;40228
3476;38588
3312;39512
3094;30396
3040;32392
3044;31454
3175;38894
3058;34392
3061;34066
3340;38598
3226;40168
3057;32152
3225;37956
3108;32830
3222;38112
2943;25516
2997;29254
3111;32160
3339;41488
3171;38738
2786;20050
2789;18742
3014;31744
2903;25818
2954;25026
3068;32564
3337;39128
3451;38726
3338;39416
3452;39022
3223;37732
3287;42904
3172;38604
3059;33414
3055;33784
3173;38278
2901;25336
2898;26840
3130;36434
3016;32838
3015;30876
3126;34232
3401;41012
3318;38054
3742;24448
3588;34162
3310;38166
3689;29188
3692;29222
3547;32198
3424;40588
3589;30286
3203;34786
3206;38226
3431;37414
3320;39784
3371;40766
3194;35060
3473;38208
3359;39682
3308;38758
3242;37650
3356;39646
3191;37340
3131;35850
3077;31480
3163;35702
3052;31102
2935;27390
2938;24424
3217;36022
3103;33732
3474;34914
3192;37618
3204;36070
3628;26814
3345;38832
3275;40452
3035;33808
3032;33482
3293;41812
3292;41816
3787;19532
3346;36818
3600;29568
3343;35720
3458;36936
3826;19238
3715;20236
3828;17936
3416;39536
3407;40766
3151;36818
3036;33550
3033;34508
3621;26510
3507;36974
3138;38616
3018;32266
3021;34230
3503;32780
3392;40012
3295;41486
3179;37034
3550;30522
3190;39096
3178;38954
4144;3474
4086;5664
3814;19258
4185;2044
3744;24554
3831;20622
4187;1810
3740;21484
3607;29896
3979;11394
3873;16874
3489;37140
3604;29526
3638;31388
3738;19846
3501;33810
3602;34544
3751;20342
3505;34578
3891;9600
3649;30148
3411;36396
3280;37504
3266;37892
3897;9160
3681;28158
3743;19880
3741;20648
3899;11784
3898;15302
3951;12010
3745;23676
3978;8362
3795;23402
3666;27232
3492;34650
3504;35672
3494;34026
3639;28674
4134;3006
4137;2286
4037;5070
4152;4390
4034;3744
4040;6034
3900;11148
3903;11922
3906;12130
3784;21540
3770;21856
3867;15552
3267;40790
3493;37580
3381;38432
3912;15362
3915;16210
3868;16710
4189;2588
3821;16082
4186;3724
3088;31260
3091;32590
3246;37216
3092;33992
3142;37996
3317;38238
3370;41700
3253;41540
3360;36268
3205;37204
3256;43832
3089;32976
3028;33364
2974;26258
2978;29416
3220;38408
3109;33448
2992;29384
2995;28790
3274;37732
2991;29858
3159;36102
3042;33472
3156;37136
2877;24136
2931;25148
3270;41310
3045;32578
3105;35006
2720;14456
2723;14498
2948;27170
2837;19554
2888;24802
3002;29724
3257;41350
3258;40818
3372;38840
3143;37548
3207;39178
2979;28702
2975;27036
3093;34152
2821;21062
2818;19512
3050;34552
2936;29000
3046;32314
3321;37506
3711;26958
3918;17314
3708;28360
3919;10682
3595;28842
3437;39110
3482;38700
3483;32304
3229;35908
3481;35574
3484;35632
3383;39362
3230;35252
3327;39164
3436;34492
3455;38488
3438;38992
3341;40504
3497;35048
3237;35838
3335;39748
3234;37232
3235;36874
3238;36724
3716;25220
3719;26012
3465;35070
3351;35958
3462;37042
3463;36042
3466;33750
3352;34250
3620;25466
3509;35586
3467;35220
3353;39840
3874;11828
3721;20870
3559;31046
3927;11394
3224;36818
3324;41512
3705;24968
3659;25462
3435;36108
3388;35596
3434;38308
3608;31880
3862;17702
3592;26032
3210;39060
3478;31652
3209;36324
3113;36826
3454;41408
3227;40860
3506;33352
3112;34402
3125;33858
3128;33666
3176;38696
3011;30644
3065;32566
3239;38204
2855;20906
2858;21490
3083;32836
2972;27458
3023;32122
3137;36530
2955;27092
2952;26504
3183;36738
3069;33280
3180;37690
3240;36750
3495;32086
3241;39246
3355;37168
3354;39248
3123;33176
3127;34396
3566;37048
3565;33320
2966;26590
2969;26432
3197;36780
3221;37014
2970;28704
2967;27720
3199;38160
3085;33244
3084;33286
3195;35832
3556;31822
3841;11342
3838;12508
3168;40346
3213;38240
3096;32662
3017;31974
2900;26554
3182;37528
3601;29184
3568;34226
3442;34962
3135;38184
3132;34618
3252;37178
4080;5862
3938;10648
3924;13910
3254;38800
3268;40152
3696;23976
4095;2736
3539;34334
3810;16012
4083;6882
3734;22844
3941;9990
3255;40534
4030;8564
3500;32612
4033;7592
3618;28382
3735;18782
3384;40736
3498;32158
4042;5406
3886;9680
4045;5258
4039;5200
3772;20392
3486;30838
3423;39168
3928;8786
3925;7862
3825;16712
3579;29058
4084;4320
3582;31112
3693;23522
4081;2734
3400;36084
3682;24732
3114;33748
3003;30542
2886;24844
2889;23604
3054;34104
3328;38808
3823;21054
3553;32928
3385;37110
3425;37554
3461;38352
3140;38158
3581;29388
4044;7868
3367;37300
3872;10080
3926;12202
3538;37260
3923;12168
3733;22790
3000;30920
3373;41436
3139;39340
2986;30750
2983;28324
3214;37466
3714;27280
3577;34352
3691;27370
3329;37754
3440;40976
3072;32140
3073;33020
3187;36786
2958;25986
3218;38498
3332;40202
3358;36284
3347;37870
3844;15304
3856;17750
4110;4426
3845;18406
4099;6510
3857;15484
4111;4928
3859;18198
4113;6952
3860;14700
4114;5398
3848;18792
3847;14926
4102;6590
3910;13348
4164;4416
3960;14672
3959;12420
3968;8652
3854;16216
3969;7634
3855;11012
3086;32020
3087;31754
3331;37280
3106;34112
3702;22234
3956;10018
3361;36346
3325;40680
3953;7150
3443;39984
3690;23386
3071;34588
3185;38842
2957;27030
3576;29806
3074;30908
3231;35592
3115;32880
3911;10578
3964;6946
3853;16004
3861;13242
3965;9674
3961;8340
3428;35316
3542;31470
3914;11168
3902;11074
3967;5994
3852;12996
3447;35824
3233;37464
2965;26400
2911;27218
3298;41470
3027;33668
3348;38052
3060;30886
3470;34880
3541;34202
3158;36904
3146;37604
3640;24932
4014;5150
4129;2128
4018;6244
4118;2688
4056;4382
4071;8094
4072;6224
4068;5828
4131;3896
4116;5640
4058;5656
4069;6284
4017;5136
4019;4334
4119;4956
4007;8292
4061;4558
4059;4186
4122;5488
4121;3284
4075;4730
4074;7346
4015;6084
4029;8810
3612;25492
4115;3024
3922;9190
3971;11352
4032;7446
4021;8724
4120;3304
4117;4814
4020;6106
3871;13300
3615;27328
4008;6922
3752;20412
4106;2606
4009;6174
3917;12782
4130;4524
4010;8014
4107;2562
4060;7490
4057;7506
3937;11398
3962;11118
3562;29802
3167;37866
3281;41594
3117;33600
2899;28068
2845;19236
2947;26144
3349;35506
3250;39418
2980;27300
3034;34058
3080;30730
3366;35644
4064;3258
4066;5824
4063;7018
4024;9808
4011;5708
4025;5978
4013;7912
4002;10146
4067;2886
3909;14236
3025;33848
3079;31416
4051;4388
3122;35806
4012;6882
3973;9014
3970;7272
4023;6890
4094;4798
4093;3340
3098;34988
3580;34094
4082;5580
4070;3810
3082;32652
4078;3022
3244;38926
3144;36738
2926;24276
2872;24840
2984;29516
2988;28944
3309;37276
3806;22630
3164;37494
3121;36090
4022;5142
4079;4122
3412;41808
3974;11100
4065;4076
4027;8822
3851;20142
4104;3328
4077;5964
4054;5896
4112;2946
4000;4880
3311;41298
3333;39006
3314;37910
3972;9056
3537;31842
3808;18590
3976;10072
3850;15564
3869;10572
3858;12070
3804;17922
2891;24844
3181;38948
2906;27666
2910;25710
3921;16000
3090;32850
3870;14612
4016;6536
3043;31750
4003;5012
3344;37150
4001;6022
4105;5574
4101;5022
3041;33742
3807;17686
3811;17824
3116;33424
3694;28502
3313;34770
3305;41696
3863;13578
3849;13976
3803;19730
3124;32460
2959;25126
3196;36328
3101;36874
2951;25788
3100;35678
3186;37584
3029;32084
2998;29720
3099;34208
3198;38472
3170;38586
3278;41394
3369;36432
2924;26452
2990;29514
2953;27704
3102;32994
3024;33886
3006;30792
3062;35960
2996;27814
3005;31478
2977;27306
3395;40072
3251;37200
3212;37712
3134;38528
3038;32214
3104;36196
3067;32490
3215;37646
3816;13688
2989;29218
3020;33742
2987;30984
2923;25412
3001;30308
3004;31966
2945;26894
3866;12420
3076;32090
3364;34328
3070;36186
3107;33394
3119;35380
3200;35394
3188;37626
3120;34250
3247;41344
2976;26658
4090;3150
4036;6166
3999;10286
3998;6034
4043;6744
4098;3976
3026;32304
3989;7260
3948;14144
3009;30296
3063;33798
3988;11728
4055;6162
3149;36392
2863;21696
2809;18966
3097;33224
2887;24528
2941;25880
3136;36142
3095;31306
3056;33282
3805;17014
4076;3134
3920;12570
2929;24338
2875;23078
2873;24050
2927;26336
2892;23550
2838;20874
2918;25856
3153;38368
3165;36966
3075;31054
2909;24850
2946;25278
2985;30146
2973;27208
2842;20492
3053;34140
3236;37876
3796;17286
3219;40322
2922;26462
2914;26510
2848;20458
2840;19390
2813;19134
3977;9264
2879;24056
3012;31440
3929;13658
3987;10268
3232;35462
4171;1854
4108;4772
4180;3628
4184;2528
4133;4852
4183;4104
3184;39138
4132;3232
4028;4732
3118;34578
3019;34146
3022;34182
2904;26208
2747;16086
2750;17502
2864;22460
2915;26166
3133;37572
2862;19942
2859;20462
3302;41502
2930;24420
2999;30826
3110;33306
2981;27528
3141;38512
3975;10078
4096;5004
2869;24120
3037;32308
2712;14250
2715;15082
2940;25664
2829;19940
2880;24136
2994;28910
2942;26002
2784;19720
2781;17984
3013;32236
2849;20112
2852;21450
2964;27944
2961;25656
3078;31340
3129;34084
2861;21238
3930;10318
2919;28564
2916;27060
3081;32094
4181;3388
4173;2144
3980;8694
2962;25652
3737;22902
3064;32892
2944;26882
3039;32750
3066;32118
4048;4142
4062;4070
4031;4426
4073;3694
4026;8474
3983;6924
2963;25450
2960;23372
2956;28580
2993;28174
3145;35192
2928;27472
3007;31268
3986;6782
4123;1946
4168;2660
4170;2924
4169;3324
3049;33346
2778;18030
2895;23704
3008;31272
2850;21272
2847;20516
2950;27434
4172;2208
2884;24062
3030;32294
2913;26970
2684;13210
2687;13568
2912;25970
2801;19770
2762;17832
2765;18912
2753;16798
2867;22264
2748;16576
2751;18220
2865;23164
2793;20230
2796;19224
2830;21424
2713;14720
2716;15130
2881;23330
3048;32898
2949;27506
4087;3948
4176;1690
4175;1940
4192;2154
4193;1128
4178;3266
4177;3094
2758;17474
2755;17184
2897;26240
2907;27530
2908;26526
2790;19300
4125;4342
4128;4068
4142;2388
4126;1642
2835;20842
4194;2846
4195;2538
4191;2388
4174;1714
2807;19578
2804;18854
2921;26552
2792;19538
4179;2022
4163;2654
2828;19570
2831;20282
2982;28736
2871;24056
2754;17772
2757;17482
2823;19168
2820;19532
3051;32080
2795;17566
4141;2462
4155;3408
4156;2846
4140;1816
2843;20396
2844;20786
2729;14884
2726;14348
2860;22086
2894;24652
4241;1180
4245;1140
4242;1656
4238;884
4202;1428
4244;1000
4229;1436
4231;1492
4239;1802
4199;1332
4217;1380
4270;892
4259;1032
4262;1136
4220;2016
4273;672
4223;2464
4267;1712
4216;1682
4219;2642
4222;3204
4208;2262
4211;3020
4261;1354
4258;1052
4243;374
4227;1578
4240;1244
4230;1000
4232;684
4246;256
4127;3668
4228;3230
4205;1576
4256;1702
4255;1094
4109;2448
4250;1658
4264;2202
4265;1168
4253;2086
4303;198
4300;252
4315;88
4312;138
4304;554
4301;406
4160;1540
4157;1370
4124;3156
4236;1948
4233;1530
4221;1158
4234;1572
4237;2268
4165;2230
4235;644
2939;25644
4218;752
4247;966
4226;2400
4249;286
4252;442
4207;1126
4210;2094
3047;32752
2890;25082
2893;24918
2932;25776
2806;19728
2803;18726
2933;26762
3010;29556
4167;3984
4166;3358
4154;1910
4206;1446
4182;2508
4196;1478
2968;25638
2971;27270
2902;26978
3031;33038
2839;20772
2785;22282
2934;26526
2773;19198
2719;12910
2817;18300
2854;20360
2885;26232
2800;20888
2746;17082
2711;12610
2780;19156
2917;26232
2777;18424
2846;19424
2883;23782
2937;26426
2737;15268
2683;12502
2761;17002
2815;19196
2749;17102
2766;18300
2783;19500
2896;24912
2834;19636
2905;27740
2827;21522
2788;20990
2791;20542
2764;17756
2756;17220
2822;20442
2725;14150
2874;23522
2826;18612
2798;19246
2876;23070
2851;21516
2920;27484
2866;22642
2812;18398
2878;24060
2857;21484
2824;20318
2797;19490
2853;20848
2882;24076
2816;19746
4225;4042
4214;2544
4213;2272
2868;23604
2760;18054
2925;25946
2870;23184
2769;18622
2799;21018
2733;14688
2811;18390
2779;20040
2787;20068
2752;17220
2825;17906
2833;19972
2819;20628
2836;21120
2805;20146
2705;13404
2677;12670
2670;13150
2642;12512
2669;12160
2742;16012
2832;18426
2631;11830
2596;9102
2668;12664
2702;13744
2745;15858
2802;20196
2604;9222
2739;15256
2770;19428
2856;21756
2841;19982
2732;15634
2731;14734
2662;13286
2734;15264
2768;19200
2597;8808
2632;11898
2634;11956
2568;8060
2646;12040
2688;13002
2613;9518
2679;13520
2691;12454
2722;14598
2676;12616
2698;13046
2641;11456
2707;14378
2767;18078
2776;18592
2744;15640
2678;13238
2650;12668
2706;13130
2736;14510
2708;13626
2735;15898
2808;19296
2814;19352
2763;17902
2697;11836
2775;17098
2643;12124
2680;12974
2692;12750
2614;10320
2681;12448
2730;15186
2673;12878
2664;12660
2572;8366
2700;13112
2638;11574
2772;19064
2600;9538
2666;13116
2635;11646
2674;13820
2608;9180
2636;12672
2601;9544
2774;17998
2743;16702
2794;19640
2694;12876
2782;19830
2649;12356
2709;13306
2682;12586
2701;13948
2738;16046
2740;15192
2727;13868
2686;13226
2651;13182
2759;17868
2724;14458
2622;10200
2685;13596
2658;12498
2718;13822
2710;13536
2810;19304
2771;20072
2728;14024
2693;13932
2665;13610
2695;13008
2657;13690
2696;13242
2630;10720
2584;8562
2611;9608
2576;7924
2648;12102
2714;14578
2548;8120
2626;10602
2612;9878
2577;8418
2671;14294
2656;13192
2621;10266
2593;8522
2659;12974
2623;10658
2703;12974
2741;15170
2660;11584
2594;9162
2672;12922
2552;8338
2717;14606
2618;10190
2661;11376
2653;13032
2644;12492
2699;13312
2615;10210
2654;13582
2580;8760
2588;8404
2581;9358
2616;10478
2629;11042
2690;12726
2617;10922
2551;8402
2579;8636
2645;13178
2587;9208
4272;178
4275;586
4276;1082
4224;1948
4212;1552
4284;424
4215;924
2689;12080
2560;8002
2563;7580
2624;10534
2627;9636
2589;8786
2592;8828
2599;10024
2591;8354
4280;364
4277;470
4279;1284
4266;418
4274;264
4263;378
2639;11632
2603;9398
2667;12490
2625;11016
2606;9654
2607;9430
2704;13886
2721;14856
2619;10192
2647;10882
2583;8618
2586;9266
2652;11942
2605;8898
4209;1678
4248;988
2598;10250
2595;9838
4251;804
4293;540
4296;464
4254;528
4307;542
4257;280
4295;1592
4292;1084
4309;700
4310;244
4306;714
4268;772
4318;182
2499;6382
2482;5446
2655;11652
2675;12680
2633;11348
2447;4522
2467;5500
2448;4530
2465;5080
2444;4454
2574;8068
2571;7804
2553;7998
2439;4200
2459;4866
2570;8072
2561;7366
2562;7756
2559;8612
2556;8242
2530;8200
2513;6514
2547;7546
2527;7586
2433;4370
2416;4566
2535;7420
2538;7598
2609;9838
2546;7468
2567;8754
2487;5450
2373;2892
2508;6706
2505;6540
2504;6322
2393;3874
2382;3624
2399;3932
2381;3294
2401;4106
2378;2956
2495;6062
2496;6228
2628;11022
2497;6528
2480;5880
2476;5434
2479;5164
2637;12384
2550;8362
2640;11694
2528;8464
2517;7788
2534;7044
2516;7470
2536;8532
2610;9350
2558;8000
2573;8308
2565;8638
2544;8058
2539;8152
4278;1010
4287;560
4286;464
4289;382
4290;506
2450;4632
2569;7526
2384;3434
2503;6678
2506;7118
2557;8398
2519;7354
2564;8418
2582;8838
2585;8052
2663;13222
2428;4170
2411;3972
2533;6988
4269;368
4260;222
2376;3036
2498;6358
2549;8064
2542;7558
2525;7560
2491;5820
2526;7162
2540;7948
2481;5990
2490;5620
2462;4302
2602;9304
2545;8238
2510;6902
2501;6056
2511;7372
2442;4390
2365;3124
2348;2734
2470;5094
2541;6982
2521;6696
2443;4382
2426;3964
2431;4646
2414;4816
2429;3986
2412;3668
2531;8438
2474;5042
2457;4310
2394;4250
2377;3064
2500;6676
2520;7534
2555;6852
2566;8048
2518;7236
2537;8490
2554;7244
2471;4762
2488;5718
2578;8972
2460;5170
2408;3974
2409;4082
2405;4258
2532;7712
2514;7576
2400;4172
2420;4002
2522;7644
2523;7558
2543;8034
2425;4626
2374;3306
2391;3740
2370;3272
2385;3472
2620;10958
2502;6456
2507;6364
4288;40
4291;72
2463;4824
2529;7806
2492;5650
4271;258
2483;5904
2512;6416
2524;7170
2509;6708
2451;4604
2440;3972
2436;4038
2575;8028
2454;4304
2455;5022
2472;5832
2446;4732
2466;5368
2375;3140
2392;3866
2371;3478
2366;3358
2386;3576
2489;5800
2494;6166
2477;5562
2423;4338
2424;4186
2441;3956
2415;4496
2435;4192
2345;2890
2346;3206
2363;3434
2342;2564
2469;5790
2337;2460
2357;2690
2468;5460
2403;4360
2410;4208
2427;3640
2406;3828
2515;7004
2421;3914
2473;5598
2453;4720
2407;3544
2387;3216
2388;3850
4299;140
4298;934
4282;426
4281;578
2590;8824
4297;214
2452;5146
2413;4486
2434;4440
2417;4628
4283;326
4351;156
4337;306
4320;76
4348;98
4334;146
4331;14
4349;158
4332;58
4346;96
4329;16
4360;32
4335;78
4321;84
4338;94
4352;68
2493;5424
2485;5800
2486;5996
2478;5290
2389;3710
2398;3294
2397;4220
2404;4074
2458;4828
2402;4776
2396;3932
2418;4258
2167;704
2150;662
2269;1754
2272;1412
2343;3016
2323;2384
2316;2214
2299;1976
2383;3662
2395;3810
2437;4440
2438;4488
2279;1862
2264;1456
2265;1760
2390;3352
2419;3734
2284;1822
2285;2038
2484;5868
2379;3122
2367;2940
2302;2232
2287;1892
2182;866
2165;806
2338;2886
2358;3026
2270;1828
2273;1518
2168;848
2151;772
2324;2492
2344;2918
2294;2012
2274;1912
2291;2060
2422;4398
2308;2084
2288;2302
2305;1778
2292;1788
2290;2068
2304;2014
2275;1848
2430;4380
2445;4794
2296;2270
2317;2264
2313;1982
2293;1586
2301;1834
2199;934
2355;3014
2312;2076
2333;2608
2147;690
2148;794
2144;604
2271;1834
2253;1466
2139;690
2159;772
2261;1636
2262;1670
2259;1232
2256;1422
2277;1966
2260;1622
2461;4850
2297;2022
2314;1860
2380;3502
2280;2040
2266;1766
2286;1984
2300;2090
2360;2980
2475;5166
2359;2700
2263;1578
2246;1400
2242;1164
2245;1340
2283;2080
2282;2040
2311;2146
2328;2236
2327;2378
2162;846
2163;858
2180;904
2289;2194
2268;1918
2154;856
2174;874
2276;1774
2334;2424
2149;630
2166;808
2145;638
2254;1576
2140;728
2160;910
2362;3150
2347;2754
2364;2906
2349;3108
2361;2978
2464;5606
2326;2190
2210;1154
2190;752
2187;782
2208;992
2191;724
2325;2148
2321;2154
2340;2470
2319;2292
2224;1290
2204;1008
2201;856
2222;950
2205;992
2432;4270
2318;2226
2339;2400
2335;2390
2356;2300
2336;2308
2449;4722
2315;1992
2307;1796
2306;1900
2189;828
2186;792
2209;1244
2207;960
2303;2270
2341;2906
2456;4484
2329;2508
2350;2938
2330;2638
2332;2588
2241;1344
2372;3184
2368;3216
2331;2660
2194;940
2177;854
2192;850
2353;2706
2251;1364
2354;2908
2320;2154
2226;1606
2175;800
2171;874
2298;1810
2295;2142
2181;820
2249;1632
2232;1252
2228;1328
2231;1236
2213;1134
2216;1214
2234;1446
2217;1332
2236;1468
2060;272
2043;236
2225;1218
2278;1782
2351;3176
2158;576
2322;1916
2178;744
2352;3182
2281;1920
2134;568
2117;548
2239;1350
2310;2194
2184;948
2240;1514
2257;1768
2157;732
2183;880
2309;2080
2206;1158
2092;482
2075;290
2197;1058
2248;1518
2146;686
2032;248
2164;704
2052;232
2041;288
2058;268
2040;318
2037;234
2155;752
2252;1498
2218;1374
2196;902
2100;650
2083;502
2079;316
2082;396
2102;448
2061;252
2195;1014
2369;3328
2172;764
2081;462
2255;1396
2193;802
2179;688
2077;406
2230;1312
2057;248
1963;140
1946;84
2065;216
2068;316
2119;470
2091;464
1977;192
2112;652
2109;578
2108;508
1997;188
1986;206
2003;174
1985;126
2005;150
1982;116
2099;522
2211;1212
2221;1162
2233;1228
2247;1332
2243;1328
2123;644
2237;1608
2223;1256
2103;560
2214;1246
2235;1308
2238;1404
2203;1090
1988;172
2107;442
2110;444
2161;738
2129;638
2111;612
2131;658
2152;648
2202;1028
2029;238
2258;1394
2143;700
2049;360
2267;1670
2173;766
2153;760
2055;252
2038;230
2034;286
2089;472
2069;356
2200;722
1954;80
1971;150
1953;68
1973;136
1950;58
2212;1284
2115;666
2098;532
2094;474
2097;502
2219;1264
2138;600
2250;1284
2024;150
2020;210
2023;180
2169;770
2198;1086
2215;1380
2080;446
2120;482
2137;594
2116;412
2244;1396
2122;636
2176;790
2185;872
2227;1302
2128;570
1994;170
2096;490
2170;768
2142;660
2141;628
2051;218
2118;558
2101;594
2026;250
2009;214
1974;194
1975;178
1992;162
1966;174
2220;1252
2088;360
2036;188
2016;228
2013;270
2017;250
2130;496
2156;780
1995;136
2114;716
2126;582
2106;504
2229;1602
2135;566
2015;216
2127;602
2113;542
2011;144
1991;166
2105;470
1897;48
1880;34
1999;182
2002;142
2073;362
2053;224
2084;544
2025;214
1911;102
2046;280
2042;248
1931;80
1920;84
1937;82
1919;104
1939;56
1916;92
2033;260
2044;190
1922;64
2095;524
2045;284
2063;312
2121;542
2086;372
2085;378
2136;572
1887;72
1884;48
1907;62
1888;58
1905;36
1968;154
1989;200
1972;148
2087;408
1983;162
2093;360
2132;622
2035;234
2018;206
2014;258
2059;258
1940;66
1943;98
1961;80
1944;92
2070;282
2066;246
2056;274
2125;522
2133;536
2031;296
2054;266
2071;330
2050;228
2019;210
2022;204
2124;470
2074;272
2078;314
2104;570
2062;236
2076;340
2067;228
2064;234
4343;8
4294;56
4317;10
2188;766
2072;410
2047;232
1981;128
1984;134
1949;78
1952;76
2048;280
1998;174
1976;152
1979;110
1978;158
2090;434
1941;76
2010;170
1969;188
2006;118
2039;224
2012;202
2027;220
1942;94
1945;82
1869;48
1872;26
1913;46
2030;210
1993;140
1996;182
1935;86
1938;46
1980;120
1958;150
