Tour;Occurrences
2841;31351
2618;19163
2853;31892
2647;20421
2597;18023
2556;15710
2697;23316
2796;29114
2670;22020
2944;35766
2956;36187
2530;14345
2655;20946
2735;25236
2568;16096
2639;19965
2725;25286
3288;36120
3379;32190
2968;36916
3128;38857
2559;15798
2491;12540
2760;27056
2668;21784
3269;36765
2945;35749
2832;30909
3392;31651
2573;16539
3363;33125
3284;36074
2643;20399
2569;16609
2371;7599
2446;10416
2746;26083
2657;21010
2899;34026
2539;14946
2607;18520
2608;18540
2385;8025
2626;19228
2566;16172
2444;10505
2373;7640
2505;13013
2434;9907
2332;6216
2585;17288
2718;24810
2403;8671
2302;5516
2621;19232
2730;25540
2890;33580
2703;23673
2817;30074
2632;19592
2537;14744
2553;15608
2877;33082
2376;7701
2501;12974
2838;31352
2425;9578
3080;38626
2963;36554
3375;32022
3316;34745
3393;31713
3525;24678
3524;24434
3158;38729
3445;28925
3009;37838
3017;38375
2721;25032
2653;21047
2959;36752
2527;14345
3380;32364
2815;30074
2964;36732
2455;10993
2387;8172
2875;33153
3084;38748
2499;12968
2592;17723
3194;38403
3348;33847
2920;34873
3361;33439
2767;27388
2800;29126
3126;38740
2834;31261
2839;31138
2479;11879
2405;8693
2329;6215
2404;8898
2667;21608
3175;38478
2790;28632
3519;24637
2590;17527
2828;30386
2702;23555
3069;38440
3171;38524
3335;34632
3495;26340
3215;37529
2886;33490
3219;37620
3208;37866
2903;34303
2623;19530
2714;24267
2732;25685
3463;27913
3772;10806
3659;16342
3764;11180
3662;15917
3396;31460
3562;22239
3558;22451
3566;21876
3262;36453
3571;21609
3486;26752
3423;30419
3260;37061
3503;25863
3366;32742
3799;9418
3792;9726
3442;29411
3411;30858
3290;35908
3620;18631
3597;20111
3279;36722
3453;28823
3191;38475
3449;28680
3838;7756
3634;17700
3719;13118
3560;22435
3730;12653
3645;17317
3636;17746
3536;23712
3494;26473
3295;35606
3509;25276
3280;36298
3741;12006
3644;17407
3600;19805
3793;9581
3643;17257
3652;16542
3572;21840
3291;36171
3628;18082
3728;12762
3589;20790
3705;14074
3743;11808
3664;15868
2713;24161
2942;35689
2821;30249
3362;33199
3270;36769
3598;20172
3839;7798
3637;17548
3587;20566
3565;21932
3745;11923
3573;21674
3642;17433
3548;22888
3790;9771
3428;30075
3640;17570
3649;16811
3734;12463
3756;11350
3446;28875
3625;18534
3333;34501
3677;15343
3419;30620
3493;26639
2695;23081
3301;35445
2707;23831
3042;38025
3601;19815
3357;33561
3648;16910
3338;34411
3203;38175
2575;16490
2684;22799
3154;39026
3111;38685
2588;17525
2915;34806
2741;25974
3157;38533
2633;19640
3304;36005
2716;24781
2810;29821
2467;11510
2567;16526
2606;18423
2487;12305
2441;10260
3670;15602
3551;23044
3178;38536
3267;36881
3462;28217
3527;24506
3594;20601
2476;11824
2457;11033
2782;28279
2495;12690
2497;12891
2579;16824
2393;8335
2300;5405
2562;15996
2686;22876
2768;27278
2685;22940
2462;11339
2631;19945
2521;13619
2450;10874
2582;17158
2511;13370
2409;9076
2662;21724
2751;26742
2480;12017
2379;7932
2637;19772
2803;29195
2309;5578
2514;13796
2353;7072
2333;6327
2258;4190
2520;13749
2712;24030
3603;19896
3207;38198
3482;26940
3575;21457
2408;8924
2528;14466
2589;17519
2366;7399
3153;39182
2917;35260
2644;20506
3268;36702
3613;18938
3485;26897
3484;26879
3516;24732
2774;27619
2733;25382
3367;32977
3563;22099
3331;34660
3530;24095
3480;26965
3632;17940
2884;33517
2325;6045
2432;9943
2391;8390
2323;6085
3579;21023
2971;36801
2752;26374
3543;23381
3626;18217
2710;24007
2557;15738
2516;13745
3170;38495
3861;6842
3868;6662
3867;6940
3874;6359
3578;21049
3755;11437
3180;38627
2894;33903
2797;28917
3547;23000
3615;18787
3717;12963
3803;9267
3711;13771
3658;16277
2715;24369
2591;17523
3532;24108
3391;31912
3204;38105
3739;12340
2552;15696
2661;21578
3478;27172
3690;14660
3815;8852
3712;13446
3668;15625
3523;24857
3232;37634
3768;10740
3816;8550
3769;10793
3680;15380
3561;22550
3781;10263
3804;9089
2763;27091
3841;7752
3691;14780
3675;15648
2734;25547
2529;14378
3776;10390
3699;14278
3829;8325
3693;14454
3762;11157
3782;10138
3805;9160
2363;7269
2435;10169
2673;22118
3726;12933
3686;14987
3720;13379
2596;17862
2965;36472
3163;38317
2449;10493
2490;12409
2519;13775
2869;32636
2669;21918
3660;16240
3540;23524
2654;21093
3151;38912
2717;24621
2678;22415
2825;30506
2447;10637
2477;11872
2555;15688
2214;3266
2474;11730
2282;4886
2287;4988
2328;6095
2550;15473
2819;30253
2583;17186
2665;21707
2290;4971
2377;7728
2362;7358
2960;36209
2792;28891
2513;13445
2692;22822
3522;24363
3638;17478
3770;10563
3721;13117
3635;17824
2744;26040
2619;19129
2604;18119
3673;15718
3627;18190
2475;11882
2739;25719
3674;15427
2468;11558
2649;20681
3526;24708
2542;15046
2440;10376
2503;12955
2482;12012
2463;11345
2540;14950
2640;20087
2400;8708
2453;10794
2338;6467
2418;9403
2317;5940
3024;38070
2392;8250
2430;9866
2410;9169
2334;6378
2652;20470
3398;31778
2625;19480
2615;18889
2417;9332
2525;14140
2416;9222
2414;9201
2415;9366
2311;5567
2192;2956
2357;7181
2312;5817
2271;4614
2524;14331
2251;4148
2150;2284
3278;36618
2594;17674
2509;13417
2459;11028
2369;7464
2494;12564
2407;8904
2576;16639
2445;10533
2382;7878
2339;6491
2506;13277
2586;17130
2693;23195
2483;12273
2599;17851
2565;16292
3771;10892
3539;23719
3709;13589
3538;23652
3748;11752
3671;15672
3545;23072
3663;16143
3661;16375
3113;38571
3738;12421
3880;6347
3811;8810
2814;30062
3329;34534
2547;14989
2764;26818
2461;11053
3758;11252
2749;26694
3655;16754
3798;9546
2756;26842
2577;16774
2769;27504
3651;16749
3063;38532
2399;8664
2437;10168
2364;7468
2288;4951
2676;22385
2478;11792
2359;7110
2406;8895
2374;7882
2616;18708
2543;14944
2301;5469
2200;3056
2502;13140
2401;8721
2423;9553
2612;18620
3570;21712
2700;23459
3813;8816
3723;12866
3665;15855
3822;8426
3689;14780
3580;20899
3678;15626
3405;30970
3696;14396
3779;10217
3685;14860
3700;14017
3593;20332
3608;19505
2666;21630
2486;12275
2426;9491
2331;6333
2412;9159
2411;9145
2188;2824
2211;3135
2345;6699
2235;3632
2244;3928
2305;5354
2203;3081
2456;11047
2191;2776
2372;7724
2130;1892
2029;954
2544;15037
2259;4345
2308;5613
2388;8254
2383;8012
2378;7957
2350;6889
2386;7867
2439;10095
3574;21671
2294;5272
2384;8071
2268;4588
2458;11062
2433;10063
3534;24071
3708;13708
2355;7084
3641;17550
3808;9089
3783;10064
3731;12569
3654;16677
3736;12315
3784;10149
3653;16759
2397;8659
2489;12520
3763;10800
3550;22905
3777;10443
3706;13757
3881;6278
3735;12496
3672;15702
3701;14160
2602;18126
3785;9986
3733;12451
3621;18376
3761;11150
3510;25230
2402;8848
2427;9818
2183;2740
2347;6986
2335;6496
2123;1789
2481;12143
2231;3594
2260;4328
2548;15578
2261;4455
2173;2564
2341;6660
2492;12514
2452;10937
2336;6385
2285;4902
2179;2618
2279;4719
2267;4522
2002;724
2199;3049
2451;10663
2421;9475
2250;4173
2303;5314
2310;5662
2324;6212
2208;3148
2518;13494
2394;8344
2212;3320
2152;2204
2473;11567
2538;14873
2349;6890
2381;7899
2365;7374
2395;8580
2275;4690
2337;6475
2264;4442
2424;9619
2298;5207
2204;3009
2314;5727
2380;7765
2398;8669
2428;9888
2160;2301
2228;3631
2233;3558
2274;4729
2558;15843
2276;4602
2351;6986
2515;13792
2344;6499
2167;2473
2617;18986
2360;7289
2454;10903
2284;4982
2175;2532
2354;6993
2361;7273
2348;6827
2220;3339
2227;3494
2236;3619
2234;3599
2343;6634
2320;5861
2297;5185
2256;4099
2466;11287
2306;5496
2352;6949
2422;9487
2181;2644
2265;4465
2390;8395
2272;4569
2226;3447
2289;5025
2346;6690
2316;5794
2118;1785
2296;5080
2082;1359
2216;3344
2100;1655
2246;3930
2253;4151
2018;789
2166;2487
2065;1206
2165;2421
2124;1813
1988;645
2189;2858
2164;2404
2178;2589
2239;3936
2330;6254
2113;1734
2247;4031
2254;4151
2243;3818
2222;3456
2342;6684
2202;3004
2299;5450
2031;943
2266;4423
2185;2818
2099;1578
2283;4832
2184;2757
2177;2603
2115;1816
2201;3066
2076;1308
2083;1304
1987;630
2158;2332
2151;2189
2005;760
2121;1760
2133;1986
2064;1212
1916;322
2174;2628
2132;1954
2157;2204
2207;3237
2146;2134
2112;1700
2035;980
2171;2557
2048;1087
2190;2840
2109;1674
2223;3368
2182;2726
2053;1091
2277;4712
2442;10361
2313;5615
2218;3381
2293;5182
2041;1047
2257;4266
2080;1306
2224;3429
2129;1869
2219;3393
2326;6087
2149;2175
2255;4183
2195;2876
2358;7138
2370;7547
2304;5450
2269;4526
2262;4343
2356;7031
2280;4765
2263;4285
2340;6516
2321;6027
2225;3513
2291;5095
2105;1648
1928;377
2106;1631
1958;505
2022;859
2156;2293
2040;1056
2186;2763
2193;2838
2104;1597
2270;4470
2295;5320
2176;2632
2068;1267
2039;1033
2196;2911
2217;3293
2033;934
2286;5106
2139;2005
2119;1818
2240;3869
2237;3808
2128;1874
2153;2328
2142;2079
2087;1505
1939;400
2215;3265
2197;2996
2003;702
2021;860
2137;2036
2170;2478
1910;292
2010;761
1969;591
2056;1099
1833;161
2318;5871
2278;4712
2281;4738
2102;1577
2097;1532
2136;2001
2059;1216
2198;2873
1940;405
2088;1403
2322;6105
2011;804
2145;2160
3605;19484
3683;15087
3657;16438
3704;13921
3765;10772
3795;9455
3878;6295
3568;21958
3809;8904
3806;9269
3707;13786
3747;11507
3879;6326
3886;6098
3893;5874
3688;14942
3865;6832
3796;9445
3807;9119
3702;14150
3773;10567
3774;10591
3753;11541
3888;5981
3895;5777
3894;5930
3901;5519
3900;5592
3821;8549
3737;12486
3831;8011
3844;7682
3752;11330
3667;15901
3775;10689
3845;7664
3650;16813
3710;13787
3801;9340
2375;7736
2273;4601
2116;1731
2319;5993
2155;2219
2315;5765
2194;2914
2241;3804
2052;1128
2230;3571
2122;1735
2209;3260
2125;1841
1999;756
2058;1158
1922;354
2210;3145
2169;2558
1952;483
2016;844
2034;1007
2180;2659
2187;2894
2098;1533
2238;3891
2221;3430
2054;1168
2143;2045
2091;1484
2431;9913
2252;4030
2213;3247
2172;2526
2081;1420
2140;2172
2004;753
2292;5188
2232;3685
2205;3035
2245;3853
2163;2426
2086;1369
2030;962
2095;1527
2127;1856
2028;904
1951;505
2090;1517
1832;140
1980;653
2049;1077
2108;1631
2073;1284
2062;1151
1903;311
2074;1292
2067;1295
1921;381
2037;955
2117;1770
2148;2170
2094;1591
2162;2377
2061;1182
2085;1434
1982;652
2159;2297
1926;382
2161;2391
1996;752
2014;830
2144;2096
2134;1926
2138;2086
2066;1285
3791;9583
3744;11849
3732;12619
3646;17228
3647;17212
2249;4038
2229;3555
3797;9507
3760;11117
3722;13161
2012;763
1948;455
2096;1537
1995;662
2141;2077
1918;348
2044;1029
1967;566
2103;1587
2092;1483
2242;4003
2047;1065
1986;584
2042;1018
2135;2021
2101;1552
1973;555
1991;687
2107;1631
2050;1090
1902;291
2126;1920
1978;609
2111;1703
2057;1110
3996;2993
3992;3181
3995;3062
3934;4534
3941;4461
4156;780
4144;935
4063;1839
3932;4550
3972;3593
3899;5658
3910;5286
3825;8246
4091;1365
3987;3294
4017;2630
3858;7007
4010;2736
3914;5327
4074;1665
3802;9299
4084;1536
4021;2566
3725;12748
3882;6328
3918;5099
3981;3308
4029;2471
3906;5465
3993;2978
3927;4807
3990;3142
4008;2750
3846;7789
4061;1869
3843;7815
3749;11605
3830;8282
4056;1983
4052;2001
4060;1870
3958;3994
3954;3952
4031;2414
4006;2843
3852;7041
3885;6203
3877;6360
3794;9623
4131;995
4027;2378
4016;2577
3857;7055
3944;4324
4089;1405
3977;3462
3890;5827
3909;5309
3913;5304
4104;1323
3988;3263
3875;6541
3975;3564
4030;2380
3933;4563
3889;5891
4082;1536
3824;8360
3778;10396
3788;9788
3800;9452
3986;3229
3849;7446
3896;5752
3973;3566
4105;1270
3976;3488
4059;1853
3887;5979
3962;3912
3746;11950
3767;10977
4071;1692
3863;6918
3905;5522
3923;4914
3940;4475
3945;4229
3853;7364
3828;8228
3930;4756
3982;3421
4039;2116
3908;5303
4024;2383
3952;4288
3956;3934
4003;2913
3892;5872
3757;11334
3971;3726
3943;4321
4157;741
3919;5109
3862;6737
4077;1583
3907;5371
4097;1386
4190;548
3942;4394
3870;6619
3929;4863
3926;4701
3848;7538
4086;1506
3834;8160
3928;4708
3855;7273
3866;6899
3837;7941
3823;8390
3871;6678
3766;11018
3754;11334
3836;8006
3968;3617
3884;6215
3727;12571
3860;6861
3856;7212
3759;11420
3818;8562
4128;1086
4124;1062
4127;1088
4154;831
4023;2380
4235;306
4012;2708
4118;1209
4141;995
4129;1046
4236;323
4126;1062
4133;965
4140;972
4033;2464
4142;884
3789;9639
3946;4358
4053;1951
3950;4215
3938;4344
3959;3893
4040;2215
3925;4851
3873;6627
3955;4114
3814;8757
3951;4274
3961;3845
3974;3570
4020;2546
4025;2468
3965;3928
3854;7149
3780;10429
3921;4988
3937;4513
3916;5301
4044;2178
3869;6685
4015;2572
3936;4591
4022;2499
3898;5770
3812;9003
4164;694
3876;6435
4045;2063
4177;637
4046;2050
4113;1174
4176;689
3810;8928
4163;676
4032;2435
4112;1126
4103;1261
4110;1233
4078;1660
4072;1664
3948;4224
4000;2849
4013;2536
4083;1555
4068;1688
3957;3889
3984;3335
3827;8168
3997;3020
4092;1414
4069;1842
4079;1632
4171;730
3904;5388
3920;4927
3979;3581
3989;3140
3935;4362
4143;926
4138;942
3966;3729
3897;5673
3980;3466
3851;7429
3819;8428
4067;1821
4014;2658
3912;5425
4002;2971
4055;1919
4064;1925
4051;2009
3960;3787
4005;2949
4130;934
4026;2380
4028;2478
3883;6333
3902;5422
4036;2277
3864;6798
4081;1540
3931;4660
3835;7897
3924;4800
4049;2039
4062;1902
3872;6620
3970;3700
4019;2585
3994;3126
4047;2053
3949;4195
3998;2952
3991;3137
4189;514
3947;4133
4106;1309
4119;1147
3915;5279
3911;5443
4048;2008
3903;5478
4085;1521
3964;3741
4007;2825
4050;2027
3850;7300
3832;8062
4080;1565
3842;7639
3922;4963
3817;8595
3983;3407
3939;4478
4034;2276
4100;1299
3820;8505
4041;2212
3969;3770
3847;7572
3963;3852
3967;3844
3953;4066
3985;3282
4018;2562
3859;7081
4211;451
4199;509
4038;2244
4102;1326
4035;2377
3891;5715
4054;2007
4058;1919
4183;568
3999;2919
4093;1321
4111;1237
4011;2710
4037;2279
3978;3493
4209;440
4149;897
4188;580
4204;495
4101;1329
4117;1158
4208;502
4090;1446
4057;1843
4073;1707
4099;1360
4115;1189
4178;714
4070;1711
4107;1265
4166;643
4098;1298
4096;1399
4094;1427
4173;683
4087;1483
4001;2945
4065;1845
4042;2130
4196;471
4184;596
4191;557
4186;596
4123;1025
4004;2857
4212;437
4116;1184
4159;737
4205;451
4088;1567
4009;2752
4197;520
4095;1366
4136;934
4135;1019
4167;734
4198;473
4165;698
4147;863
4169;697
4043;2136
4066;1721
4175;633
4148;833
3917;5119
4145;955
4076;1649
4132;1002
4137;936
4114;1233
4125;1041
4120;1174
4202;495
4161;764
4122;1057
4139;937
4153;788
4244;277
4260;249
4180;647
4259;217
4075;1681
4134;991
4213;463
4207;446
4170;646
4192;531
4185;584
4109;1224
4194;529
4203;499
4256;220
4150;789
4146;888
4108;1265
4121;1090
4246;246
4258;237
4151;824
4158;755
4152;836
4247;245
4201;498
4172;672
4270;208
4193;492
4155;758
4210;468
4168;690
4229;306
2093;1462
2063;1222
2110;1597
2026;875
2043;1064
2114;1742
1965;564
2071;1200
1935;461
2089;1384
2015;799
4233;302
4221;411
4279;161
4179;614
4226;366
4200;520
4231;316
4238;303
4187;556
4218;459
4206;457
4160;745
4271;203
4227;348
4234;315
4245;291
4239;311
4214;454
4219;378
4250;285
4181;644
4243;286
4237;282
4174;658
4162;728
2131;1963
2078;1364
2001;741
2017;855
1993;669
1863;182
1893;276
1957;521
1975;612
2084;1354
1997;677
2027;984
2079;1355
2023;895
2168;2480
2070;1281
2055;1131
2025;941
2154;2224
2000;694
1911;327
1955;482
1945;454
1979;632
1947;483
4228;330
2038;1001
1961;558
2051;1068
2147;2113
2009;754
2069;1232
1931;371
2020;883
1994;692
1983;620
1938;425
2008;760
1885;255
1985;645
1944;455
1808;118
1838;161
2036;1007
1920;331
1984;639
1998;746
2077;1314
2072;1264
1977;602
1890;234
1972;556
2120;1778
2032;900
1974;584
1981;630
2013;826
2075;1309
1914;340
1837;150
2060;1158
1976;545
1718;38
1866;201
1959;521
1934;446
1789;102
1960;506
1953;499
1807;94
1923;335
1971;556
1868;229
2045;1023
1812;113
1882;274
2046;1058
1900;300
2024;878
1963;516
1886;246
1954;482
1876;230
4182;559
4215;423
4230;313
4217;414
4283;152
4225;355
2019;849
1919;351
1966;561
1889;273
1932;406
1888;273
1906;331
1817;117
1936;433
1949;458
1887;274
1905;296
1823;136
1870;220
1970;557
1929;376
1793;87
1943;447
1898;271
1933;382
4268;196
4272;174
4240;299
4266;194
4253;274
4241;279
4195;514
4264;195
4269;198
4280;162
4254;267
1895;323
1925;401
1989;642
2007;805
2006;797
1883;271
4273;184
4220;377
1896;282
1819;127
1849;164
1913;343
1875;246
1946;467
1964;528
1917;342
1799;94
1872;212
1867;209
